word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
:unadapted,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:biologically,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
:doomed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:somerthing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:gayer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:jollier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:tenacious,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:taut,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:length,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
:tense,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:diffcult,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:relaxing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:disappearance,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:sterility,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:acceleration,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:termination,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:collapse,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:admitting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:balanced,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:historical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:distinctively,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:captivity,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:listless,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:yawn,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:mating,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:anthropoid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:apes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
:experiment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:essentials,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
:contrast,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:irresistibly,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:running,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:superhuman,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:yawned,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:maiden,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:lords,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:late,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:duke,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:devonshire,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:reverenced,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:lordships,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:necessarily,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:courtship,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:manage,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
:commit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
:adultery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
:beside,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:instant,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
:tediutm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:minding,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:philanthropists,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:enormously,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
:sum,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
:wage,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
:earners,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
:supper,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:cleared,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:sat,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:paterfarnilias,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:knitted,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:timbuktu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:1eave,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:conversed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:infiict,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:dismal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:gentlewomen,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:horrible,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
:weight,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:borne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:estimating,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:candles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:smoke,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
:bitterly,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:impassable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:saw,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
:practice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
:witch,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
:enlivened,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:vigorous,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
:grandmothers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:motor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:bicycle,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:movies,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
:expects,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
:lasted,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:jane,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:austen,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:moving,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:carrying,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:gaiety,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
:expecting,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:decry,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:idealists,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:mornings,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:twenty,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
:thirty,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
:capital,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
:displayed,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:tasted,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:liquor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:government,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
:interfered,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:riotous,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:pogroms,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:persecutions,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:flight,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:quarels,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:libraryhttp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:fructifying,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
:stultifying,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:whatsoever,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
:opiate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:prescribed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:physician,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:prohibitionists,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:craving,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:unfettered,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:exhausting,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:stronger,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:thrill,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:morbid,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
:pepper,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:quantity,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:choke,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:inseparable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:undermines,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:dulls,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:palate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:substituting,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:titillations,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:organic,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:satisfactions,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
:cleverness,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:jagged,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:push,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:objection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:wholesome,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:quantitative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:cravings,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:exhaustion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
:portions,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:contained,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
:stretches,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:publisher,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:manuscript,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:submitted,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:comments,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:genealogies,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:dear,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:sir,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:lacks,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:pep,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:string,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:names,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:begun,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
:favourably,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:pick,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:highlights,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:superfluous,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:reduced,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:confucian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:classics,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:koran,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:marx,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:bestsellers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:passages,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:sparkles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:page,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:conversations,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:hemlock,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:quietly,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:xanthippe,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:constitutional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:kant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:konigsberg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:remainder,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:british,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
:museum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:persistent,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:recuperate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:alpine,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:climbing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:monotonous,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:passive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:extracts,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:inventiveness,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:rarely,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
:drug,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:passivity,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:develops,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:impressions,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
:fruitful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:wordsworth,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:prelude,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:wll,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
:voluntarily,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
:distractions,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:dissipations,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:divorced,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
:processes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:withers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:vase,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:express,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
:employing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
:poetic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:plants,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:rhythm,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:autumn,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:surnmer,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:ebb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:flow,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
:terrestriar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:embodied,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:festival,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:easter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:green,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:season,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:muddy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:sprang,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:kneeled,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:grass,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:utterance,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:articulate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:cries,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:experiencing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:satisfied,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:dusty,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:dissatisfied,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:distinaion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:gamut,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:lyrics,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:embrace,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:hark,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
:lark,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:sands,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:poems,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:inarticulate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:attraction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:renewed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:refreshed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:rain,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:drought,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:intercourse,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
:ended,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:hollow,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:intimately,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:separation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:hot,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:thirsty,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:pilgrimage,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:desert,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:brand,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:sufier,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
:paradoxical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
:graver,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:advanced,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
:worn,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
:industrialism,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
:overwork,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
:southern,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
:states,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
:atrocious,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:minimised,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:inprovement,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:pronounced,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
:brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:workers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:exposed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
:learns,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:consciously,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
:wears,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:hearing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:investigate,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:stranger,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:inhibited,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:underground,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
:rush,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:inhibiting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:involuntary,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:resulting,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
:coated,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:frayed,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
:dissipate,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:sack,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:compels,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:respectful,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:unnatural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:employees,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
:pull,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
:nose,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:indicate,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:mend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:dismissal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:bankruptcy,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
:actively,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:constantly,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:foiling,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:machinations,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:wreck,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:shake,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:manufacturing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:betting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:displeasure,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:debilitate,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:physique,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:settle,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:involuntarily,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:nerve,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:racking,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:side,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
:fools,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:commoner,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:phjlosophy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:deficient,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:worrying,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
:bed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:night,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0
:gaining,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:tomorrow,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:morrow,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:characterises,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:meditations,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:insomnia,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
:midnight,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:clings,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:clouding,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:judgement,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
:spoiling,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:infuriating,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:crisis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:imminent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
:suspect,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
:deceiving,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:disciplined,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:amazing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:orderly,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:difncult,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:data,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:revise,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:exhausthg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:indecision,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:unimportance,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:audience,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:nervousness,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:dreaded,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:ordeal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:leg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:vanishing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
:successes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:survived,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:lapse,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:remembcr,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:poignancy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:transcending,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:egoist,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
:elaborate,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
